# Station=PAL Year=2024 | Source: PAL_2024_all.txt
# Filters: Zenith<=87.0; FEATURES complete; ghi_clear>10.0; ghi>=0; clearsky==1; aeronet_aod550+aeronet_alpha present
# Total=3466 | Test fraction=0.5 | Seed=42
# TRAIN POOL (1733 rows)
time_utc	ghi	bni	dhi	ghi_clear	bni_clear	dhi_clear	zenith	merra_ALPHA	merra_ALBEDO	merra_TQV	merra_TO3	merra_PS	merra_BETA	clearsky	aeronet_aod550	aeronet_alpha
2024-08-06 12:24:00	856	887	104	832.247703543	836.968154868	127.999694941	32.7088332116	1.62366855145	0.157775121927	2.87242609024	0.323952792358	998.941546875	0.0554284137934	1	0.108195	1.647624
2024-08-06 12:27:00	855	886	105	831.068259253	837.186810956	127.50035745	32.8181089738	1.62678050995	0.157373169065	2.87675726891	0.323983003235	998.925382813	0.0549981386682	1	0.109307	1.634415
2024-08-06 12:39:00	851	887	105	825.008344483	836.028965445	126.762309557	33.3639982693	1.63541772962	0.157667600363	2.88950265884	0.323909086609	998.872726563	0.0543978521287	1	0.111792	1.66067
2024-08-06 12:42:00	851	888	105	823.176797254	835.514020196	126.670624881	33.5269669152	1.63725948334	0.157899728417	2.89230739594	0.323874377441	998.8605625	0.0543408317658	1	0.107988	1.643345
2024-08-06 12:51:00	841	881	106	816.949427435	833.766546411	126.352303972	34.0769349466	1.6427847445	0.158596112579	2.90072160721	0.323770249939	998.824070312	0.054170128153	1	0.112932	1.611525
2024-08-06 13:06:00	829	879	106	804.154888755	830.166121192	125.675360833	35.1864060993	1.65199351311	0.159756752849	2.91474529266	0.323596704102	998.76325	0.0538868099961	1	0.114446	1.619359
2024-08-06 13:15:00	822	880	105	795.051780169	827.582120095	125.179533119	35.9594327528	1.65751877427	0.16045313701	2.92315950394	0.323492576599	998.726757812	0.0537175290995	1	0.112412	1.649581
2024-08-06 13:33:00	799	872	105	773.695873715	821.193021782	124.141455855	37.7219947822	1.66738285422	0.162114317715	2.93979848862	0.323255288696	998.6525	0.0535364779111	1	0.110013	1.54997
2024-08-06 13:42:00	786	868	104	761.442034336	816.903572389	123.91292048	38.7008159559	1.66934878826	0.163615939021	2.94764438629	0.3230640625	998.6121875	0.0538356762858	1	0.111644	1.581735
2024-08-06 13:45:00	781	866	104	757.136105864	815.391793637	123.818286912	39.0402482114	1.67000409961	0.164116479456	2.95025968552	0.323000320435	998.59875	0.0539352363958	1	0.112725	1.560803
2024-08-08 05:33:00	95	335	44	83.2755273166	261.622990828	46.3441274993	81.8848694959	1.40942479968	0.236316319555	2.7106039238	0.316722077942	1005.5965625	0.0802232791001	1	0.102146	0.780272
2024-08-08 06:00:00	161	459	59	149.114896295	389.03069106	65.1962051799	77.5426823904	1.42120200396	0.230273939669	2.70399513245	0.316269180298	1005.7371875	0.0774779341509	1	0.104403	0.73597
2024-08-08 06:02:00	167	470	60	154.352454913	397.360661747	66.4393967793	77.2179797191	1.42207438946	0.229826355974	2.70350559235	0.316235632324	1005.74760417	0.0772759549648	1	0.103086	0.736647
2024-08-08 06:09:00	185	492	64	172.969837519	425.375625358	70.6299770106	76.0788097716	1.42512773871	0.22825981304	2.701792202	0.316118214417	1005.7840625	0.0765705196902	1	0.106564	0.737917
2024-08-08 06:21:00	218	536	69	205.737100949	469.4956785	77.2518238955	74.1174331574	1.43036205173	0.225574310869	2.6988549614	0.315916926575	1005.8465625	0.0753665870325	1	0.104232	0.730341
2024-08-08 06:27:00	236	563	71	222.43165677	489.836912317	80.3086083749	73.1334462646	1.43297920823	0.224231559783	2.69738634109	0.315816282654	1005.8778125	0.0747671634735	1	0.100581	0.733056
2024-08-08 06:29:00	242	570	72	228.032722873	496.378433616	81.2914144288	72.8050495046	1.43385159373	0.223783976088	2.69689680099	0.31578273468	1005.88822917	0.0745677313814	1	0.099789	0.736164
2024-08-08 06:33:00	254	583	73	239.208800671	508.697575547	83.2605802178	72.1477342716	1.43490866423	0.222540930659	2.69719500542	0.315774964905	1005.90453125	0.0743537945078	1	0.100164	0.752699
2024-08-08 06:39:00	270	598	75	256.027830901	526.151288524	86.1253474435	71.1606572164	1.43615041971	0.220502423495	2.69828095436	0.315792973328	1005.92671875	0.0741254357844	1	0.100813	0.750815
2024-08-08 06:42:00	279	607	76	264.469485887	534.528445025	87.5071436998	70.6667202585	1.43677129745	0.219483169913	2.69882392883	0.315801977539	1005.9378125	0.0740113681849	1	0.100639	0.752698
2024-08-08 07:12:00	364	671	87	349.235666758	607.111156205	99.6315825751	65.7239043927	1.44298007488	0.209290634096	2.70425367355	0.315892019653	1006.04875	0.0728747807131	1	0.10379	0.722274
2024-08-08 07:18:00	381	683	88	366.104522505	619.499278015	101.719496655	64.7371149382	1.44422183037	0.207252126932	2.7053396225	0.315910028076	1006.0709375	0.0726483532083	1	0.10319	0.732366
2024-08-08 07:21:00	392	694	88	374.510217744	625.461605746	102.725059324	64.2442708027	1.44484270811	0.20623287335	2.70588259697	0.315919032288	1006.08203125	0.0725352504484	1	0.099731	0.729949
2024-08-08 07:24:00	400	700	89	382.893350511	631.275586122	103.705720982	63.7518643216	1.44546358585	0.205213619769	2.70642557144	0.315928036499	1006.093125	0.0724222216312	1	0.100359	0.737091
2024-08-08 07:27:00	408	704	89	391.251438665	636.945608891	104.661985298	63.2599493539	1.4460844636	0.204194366187	2.70696854591	0.31593704071	1006.10421875	0.0723092667174	1	0.100751	0.73569
2024-08-08 07:29:00	413	706	90	396.80837936	640.647737913	105.286182747	62.932306272	1.44649838209	0.203514863799	2.7073305289	0.315943043518	1006.11161458	0.0722340044795	1	0.10154	0.729376
2024-08-08 07:36:00	432	714	93	415.986180422	652.241907846	107.645445284	61.7877070393	1.44582504034	0.201154966652	2.71132318497	0.31599152832	1006.13564062	0.0724297122005	1	0.105021	0.734097
2024-08-08 07:56:00	486	747	95	469.564253063	681.41259443	113.948311083	58.5415238893	1.44289070368	0.19442114681	2.72402873357	0.316143139648	1006.20340104	0.0732090979518	1	0.101707	0.75692
2024-08-08 08:06:00	517	774	92	495.577873743	694.252449215	116.811599218	56.9360838943	1.44142353535	0.191054236889	2.73038150787	0.316218945312	1006.23728125	0.0735997330245	1	0.089204	0.755539
2024-08-08 08:15:00	538	781	93	518.467331088	704.922910283	119.235315712	55.5040156751	1.44010308385	0.18802401796	2.73609900475	0.31628717041	1006.26777344	0.0739518425341	1	0.092288	0.774474
2024-08-08 08:21:00	555	790	94	533.426165736	711.602355318	120.773784443	54.5570661662	1.43922278285	0.186003872007	2.73991066933	0.316332653809	1006.28810156	0.0741868656368	1	0.091824	0.782778
2024-08-09 06:33:00	259	635	64	237.745159138	544.195706695	72.6091239177	72.3350803184	1.50428344011	0.223307018727	3.7078748703	0.297211140442	1005.75824609	0.0514966592099	1	0.070235	1.524638
2024-08-09 06:39:00	272	643	65	254.355759726	561.378860445	74.8137951277	71.347768932	1.50637892485	0.221091464907	3.71490268707	0.29731103363	1005.78833203	0.0511295903157	1	0.075706	1.55178
2024-08-10 05:40:00	102	382	40	95.8284354531	318.388016318	46.8671805556	81.1540356154	1.2886098822	0.244202124576	3.55923074087	0.299547007243	1009.82932292	0.0638418904702	1	0.083014	0.544462
2024-08-10 05:54:00	151	505	51	129.401736814	381.935476948	55.853965001	78.8974312894	1.29122211933	0.237551441789	3.5887613678	0.299571759033	1009.9031875	0.0644250604155	1	0.066717	0.836945
2024-08-10 05:56:00	150	480	52	134.380162047	390.262082142	57.0643178945	78.5733880705	1.29159529607	0.236601344248	3.59298002879	0.299575295003	1009.91373958	0.0645082090314	1	0.079397	0.672331
2024-08-10 06:14:00	203	540	67	180.708003827	457.696573666	67.2048370401	75.6415275031	1.29495388667	0.228050466379	3.6309479777	0.299607118734	1010.00870833	0.0652547346223	1	0.090845	0.768701
2024-08-10 16:33:00	379	739	66	365.946863919	675.248516878	79.2654477113	64.877380227	1.62085294127	0.211648893356	3.93609230042	0.304494953918	1007.88008594	0.0372150690085	1	0.06243	1.354429
2024-08-10 16:37:00	365	728	65	354.915860724	667.718333077	78.3933236067	65.5354272031	1.61945087314	0.213504362106	3.93369351705	0.304491074117	1007.86686719	0.0373856389245	1	0.065017	1.344665
2024-08-10 16:45:00	340	709	63	332.756170038	651.817106858	76.5379102429	66.853527361	1.61664673686	0.217215299606	3.92889595032	0.304483314514	1007.84042969	0.0377275587638	1	0.067268	1.342192
